val,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9105169506146116,-0.08352908593542407,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
1.9756835579091607,-0.08352908593542407,1.0,0.11429281931193785,0.0,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.4360215792904207,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,29.2298125549625
2.48866861042627,-0.08352908593542407,1.0,0.11429281931193785,1.0494805707143073,1.5915494309189535,-6.0,10.0,10.0,0.12288286319227071,100.0
